id,artist,latent_0,latent_1,latent_2,latent_3,latent_4
0ee8m2bFx5PgHiop3oaQSY,Beyonce,-1.651392,-2.186817,0.33414012,-0.7134989,-0.5999889
0ujyZVgw0rpdH1dWgIy2qt,Beyonce,-0.06564483,0.41876778,0.6475887,0.3052664,-0.39908046
7Kcjtnzm5NM7abCLAwr8dE,Beyonce,-0.8428031,-1.0622749,-0.6966705,-0.36946094,-0.45336348
6v0OnoQPU4AnhJAQMAvLbe,Beyonce,2.022774,1.5646175,0.81791127,-0.32760343,-0.43532413
1LxDdPfaptGhHEN1FNBChu,Beyonce,-0.52040684,-0.66279674,0.56608826,0.87327975,1.0669601
0qetu9HC8KVCPgQz9lxOj9,Beyonce,-1.8292238,-0.1216811,-1.5163758,-0.5524279,-0.11222409
3N18UD3tL8TPKsiUWN9YRR,Shakira,0.96481144,-0.38244128,1.3602773,1.3391287,-0.4412421
39Fp08QFko8zyYjNbuhJJf,Justin Timberlake,0.81519204,1.547533,0.12566188,-1.0354373,-0.06645679
1tLP9KYxSAv1sGz9UQpGPf,Sia,-0.12189336,-0.4066779,1.1611044,-1.1618694,-1.1233112
0wHRZwbNWH2TcSBIhyMT1i,Sia,0.7914904,-1.3669384,-0.6663139,0.8484475,0.10847932
0Aa8l5u2F86qQ6rfa06cM1,Sia,1.0602546,0.57458013,0.4027072,-0.0146903265,0.94888866
1D9QqNCGwgKJVVct8fcBpx,Sia,0.7815785,2.7686846,-0.7319736,-0.10664752,1.535872
2CZX6RHW9EYFhhTANVsF5A,Sia,-0.7214254,1.0676931,0.53906614,0.023513474,0.70810443
7iQAwRV4iWorC0vceLR17T,Sia,1.2212579,0.8904835,-0.37711945,0.738281,-0.3408382
3wtbl8uMml7VgxaDEvGCJ7,Chris Brown,-0.24427621,1.6929789,-0.88785094,0.57512593,1.4881183
2ccfWsFhG3VNwmMNuvJJPJ,Drake,2.2719202,0.72012955,-1.0981473,1.7465369,1.0868809
3WiNoJg2W3YBRqKf1YWrgL,Drake,-1.4975964,1.410939,-0.3558487,-1.6366187,1.1716981
4m2DP2oKzcBZiosg0ylcza,Drake,0.018218564,1.9887564,0.29028064,-1.2619795,-0.42920834
4Up2AJmO8k5TeQHutZ4Wjn,Drake,-0.17366506,1.8947347,-0.119463414,1.8683342,-0.60300213
4z7cndHOw9AHl8p0g1w8pp,Drake,-1.3949915,0.6055784,0.35394645,0.87810206,-0.29325745
0ZHlkdoO65S0xzwaUU1uDS,Drake,2.1772587,-0.5370141,-2.4100533,-0.30727324,2.2608035
1KUEZAhpvuBfGm7zzRXRCs,Drake,0.28956768,0.73832005,0.0954804,-1.0784521,-0.31593344
3fc7X8RI03WzhQIQxhDtfh,Drake,0.7525747,1.1717553,0.2791629,-0.89622086,0.113127455
4mt9DL426qBdPZDSVgU5KQ,Drake,-1.6648173,-0.3094796,0.11823328,0.469355,-0.6929813
2wMugYVfdpmYUykMVNIhSf,Drake,1.597586,-0.12651923,-0.79009306,-0.052000828,-1.6612402
36YNa8joLwu9yor2TkZbIY,Shakira,0.16294378,-1.5189723,0.557493,1.419498,-0.23834942
15f8Cv8RXUlOOCIf2oaceN,Shakira,1.1332797,0.9230341,-0.5975456,-1.2103747,0.48695406
2lnzGkdtDj5mtlcOW2yRtG,Shakira,1.0079945,1.1807493,0.60760915,-1.1449051,1.7221309
3k5fbzPDUYj3A6kgaSeyaG,Shakira,0.2883653,-0.500241,0.11467831,1.1306491,0.27944425
1SH9WY0eACGHxtrmW3QAn1,Shakira,1.4693862,-1.3331256,0.45364577,-1.2255131,-0.010829872
4EUyYRMOyIWEd6tesaiYU6,Shakira,0.70761824,-0.25535092,0.33706644,0.29551965,-0.17286742
0zpjG9KjXTWNGJZaBhi5ZI,Shakira,-0.6435735,0.7061319,0.5259103,1.5492263,0.3638026
3ToWC9JYSmDIa9yJs0k6PO,Shakira,0.30368453,1.4556688,1.9348044,0.3245421,-0.87830406
3znoF3XEVQgg1ej2jV0QXw,Shakira,-1.3271579,0.33535087,-0.36334038,-0.38362652,0.4494307
3pWF6sOdKOtwtIbVaFMN6U,Shakira,-0.027533174,-2.2563837,-0.19870377,-0.042756118,-0.032535363
5I2VapAoss9eQHmuwXfoMt,Shakira,-1.8899137,0.8912785,-0.2954426,1.1782074,-0.24290025
3TY1PFZXmYeiLcXygB74My,Shakira,1.4727468,1.4093252,-0.622705,0.34146932,1.1000874
1w5nWhUzrQqj0WnDXrgsnC,Shakira,0.40920088,-0.97057384,-0.12939312,-1.0128331,-2.3043237
37PJvlIfYWqEX6fgjHlnTf,Miley Cyrus,-2.1740985,-0.68590254,-1.7174234,-2.3994653,-0.0064579905
6qCsKKS7Ol63SJW3LOIX5R,Miley Cyrus,-0.24392346,0.29752326,0.12603362,0.60115194,-0.6689383
1daDRI9ahBonbWD8YcxOIB,Miley Cyrus,-2.1772876,-0.56484824,1.1269526,0.75770843,1.675222
2Oycxb8QbPkpHTo8ZrmG0B,Miley Cyrus,0.7879812,0.15491912,-0.5087987,0.0691661,0.891146
4v8jmsVox8VwU5js3JHOJZ,Miley Cyrus,2.0247996,-1.6067224,-1.2762784,-1.3384051,-1.3340447
4U34WsyOvppOMnRfq7DuOy,Miley Cyrus,-0.052747276,-1.6997397,-2.158084,0.886314,-0.40919137
4i2qxFEVVUi8yOYoxB8TCX,Miley Cyrus,0.04035596,0.2838737,-0.22113387,1.9364669,1.5351068
2LseyBkPJv7r7wCt2yMEgX,Miley Cyrus,0.7399923,1.0468383,0.15576792,0.38003135,0.34089586
0rFcav2bUNH6NC9576Viiu,Miley Cyrus,-0.13365546,-0.7184779,-0.0022776485,0.0038049472,-1.280708
47KegqqrzpKw0jdHFWqtNb,Miley Cyrus,-0.24318714,-1.3926574,1.3816141,1.4728152,-0.20626372
1M7qLcfozANPcMKfgMEHOt,Miley Cyrus,-0.4500936,0.56713176,-1.4112556,0.54418844,-0.34565905
68qkDbsvprJRG5xw2R02dy,Miley Cyrus,2.0269701,0.6693254,0.36131752,-0.594307,-0.11702786
1Tip6R4swhC7E6hgILBjrE,Miley Cyrus,0.518588,-2.03469,-0.8893548,-0.64822084,0.9510987
5GK1GYXH16RdfmltogHhAk,Miley Cyrus,0.5017624,1.4550308,0.8195004,0.5076553,-1.0222791
0olaaJrCBTMJJvqPdvNpsx,Miley Cyrus,1.1484046,0.32000503,1.2043538,-0.63002086,-0.41052997
5GN4tl6YJiBb2kKEZpZBvR,Miley Cyrus,0.36943755,1.5535103,-0.91644865,-0.13355756,-0.49459448
021LIvL2dzb6FSX1mllbNh,Miley Cyrus,0.6288872,1.0009795,0.54715943,-0.39219213,0.74975073
0QdePZJfBpRIBautuT4FSx,Miley Cyrus,-1.1873542,1.3919054,0.3737524,0.32578567,-0.7091626
429OZancrGfACZbjDe8faA,Miley Cyrus,-0.44401464,-0.072982244,0.5973983,-1.2194935,-1.9694201
1do6rER8ZYXGMgRkbJHyQQ,Miley Cyrus,0.79131097,-1.7078168,1.8265636,-1.8209314,0.25907034
3ChRXjpqTFI9RhddVOT58N,Miley Cyrus,1.458434,-0.6695001,-1.3822988,-1.1106225,1.1361525
46wp222sXoQgjYF9D9gPgk,Miley Cyrus,-1.4292458,-1.5685836,-1.1522859,0.5561217,-0.4366312
7xVz70SoRyVdsnTprScx2n,Miley Cyrus,0.9421786,-0.22329538,0.17545941,0.40731663,-0.9338831
6lViA1eINbOtdZf4HP2qdy,Miley Cyrus,0.7519854,0.59748197,0.27492607,0.036999166,-0.8278217
6zHiMHdCjaoP35ygRe60gO,Miley Cyrus,0.21408832,-1.1180199,-0.79044896,0.4842966,0.7943628
45SQt0E28Ccvp9Qywj0aZL,Miley Cyrus,0.72939813,0.7866023,0.7282797,-1.5130152,0.3795052
6tKtw65Bs193QAobNXXDTA,Miley Cyrus,0.07736878,-0.14404555,0.92726564,0.33472347,-0.37374136
6snJBRlMNQHlTwszfa7mWu,Miley Cyrus,-0.4542629,0.58656853,0.43998283,0.2716151,1.0122254
17kQgZEMnmcO27EK2i4R3l,Miley Cyrus,-0.5874084,-1.5317982,0.00308685,1.0285227,1.0154555
1MSaxLnXkUDanRoXGTKbvb,Miley Cyrus,-1.309758,-0.025643418,-0.3954023,-1.3375615,0.5584026
0PG9fbaaHFHfre2gUVo7AN,Bruno Mars,0.45000196,1.7377195,0.29203153,0.3176347,-0.39045978
5KxMtkdx2tBBsFVVgtQl8R,Alicia Keys,2.0252383,1.232945,-0.15001291,-0.38981295,-1.3197931
1gi65cLj9jXpaEJ3z3vaqY,Adele,0.23004222,0.0554004,0.16408494,-0.17162034,1.2199916
1dzMV3NHumGKZ4W5PZHMJM,Adele,0.060732033,-0.6161215,-3.3617513,0.44179726,-2.2123935
0Du3IX8sCUsQFbHIt524N4,Adele,-0.015924174,-0.10141262,-0.84004164,0.5262524,-0.6989033
0DBO0VzSDAFwrJRBOH36JA,Usher,0.13993631,-0.81546104,-0.7300875,0.046351932,1.918056
2BvszUIXINYNva0NQIQQdU,Usher,-1.0805025,1.264826,-1.80571,1.4860283,-0.067656666
2Fm5cm7dStewlUOXeZakG8,Usher,0.8120098,0.04387559,-0.44735762,1.3370262,0.31480682
2ddaZSf5ng8e2B7HsHLVgn,Usher,-2.3192096,0.5577274,0.59775424,-0.6648311,0.46319988
3niLZrwR2Es6ir0OWYq4sV,Sia,1.4970052,-1.8619969,0.039438456,1.0648512,-0.8987998
2ISd224X8azlJVHkNRgOkZ,Sia,2.0492241,-1.869334,0.7355014,-0.99840254,-0.6039153
4fxWqvOMmQYZ2MjMhObrId,Sia,-0.24298133,1.3745078,-0.530474,0.07750677,-1.3650173
3ZSmjE0fHwhe8FFl3IlmmP,Sia,0.47109446,0.3980211,-2.1365223,-0.062228125,-0.47974947
5lnsK9QWbuEHNgTBdvoDRq,Sia,-1.3385912,-0.09098186,-1.476506,0.05269249,0.71630156
7MP5a9Cl3wje7lSim4y4AT,Sia,-0.055879902,1.4815583,0.06566097,-0.028966416,-0.40185764
0L9LjNOMnZs9rijxjpLs8q,Sia,-1.1763817,0.17819743,0.5602174,-1.745845,0.15984869
0Vjsr4eEPWeIpMlFhKsPyZ,Sia,1.1438344,0.39087167,0.02618899,-0.35683456,1.633326
751ruMdaUhzvtDlUag42kj,Sia,-0.111816294,-0.8633832,0.03809367,-1.0276438,-0.084943205
6KvEf58tIp8s392Dfj093j,Sia,1.4168394,-0.9204925,-0.2557686,-0.26720646,0.47887367
6wXsn3APb9nLxmDqxmEP8g,Sia,0.70106024,1.2699311,-0.3431988,0.5177633,-2.088171
4p8g9SRvObsdJnbBn00Fpk,Sia,1.5255752,0.31211478,0.21098043,-1.8058786,0.1249193
5KfBMHdphTiv701JsJz2M5,Sia,-0.14153744,0.52452767,-0.99588054,1.2905535,-2.194085
2XDQep0U6GV4PvjEglXvOZ,Maroon 5,-1.2904452,-1.0830326,0.01635455,0.4399213,-0.59317976
4uTJfl5bIG4mPJvINyw18A,Alicia Keys,0.19589423,-2.0214005,0.7924893,1.2871832,-0.16646676
0uElogcEAF31T1zdUbQbZJ,Justin Timberlake,0.21541393,-1.2498713,0.7738974,-1.7314347,0.034185596
4LYsuv716aFV4T3AMOIo2A,Kelly Clarkson,-1.2789532,0.36036742,-0.9614616,0.1838304,-0.82979244
6wi9pLnfBd0vPHZvcXBuNN,Chris Brown,-1.1467788,0.32775146,1.5008614,2.284769,-0.24138235
5m1wWMkgnH9rEifL4jqGVL,Chris Brown,1.3987842,0.32950842,-1.7871906,0.0762132,1.0926782
4wQoHRHxSJJBvxtVN9aLSC,Chris Brown,3.1203027,0.94158304,1.0322293,-0.3863277,0.9974924
6AQJRW3QSQF1C2kRJtm95x,Chris Brown,-1.1000488,0.2509904,0.8674301,-0.84672165,0.54327387
2sw9Wcn4JHk5t0S9VarniR,Chris Brown,-0.17956053,1.256627,-1.5786406,-0.7039439,-1.7168969
6v48yYK2JZQ6uQi70mEXPY,Chris Brown,0.38465366,-0.16822097,-0.25502664,-0.25655124,0.668195
61zY3rTZxCF2aerIAMN8xl,Chris Brown,-1.0314624,-0.28452986,0.17536263,-0.32838374,-2.1472456
1eVvykv2C3qDVcYhEm7zY2,Chris Brown,-0.2916382,0.12048801,-1.0200896,-0.43088105,1.547474
1bEFt09KMVkJ4tcKBOihkz,Chris Brown,0.090480655,-1.1925517,0.66229653,0.46392992,-1.0053921
3qk7fR47UJhaPGFdWQjVPc,Chris Brown,1.9622135,-2.589746,0.047718808,0.051086687,0.15048274
36WJvewriSqH88qx7b4AIp,Chris Brown,-0.69392157,0.07935511,0.62825066,-0.36257157,0.023851119
4JFKgvJhS6isd1UpK6khs2,Chris Brown,0.5704716,-0.68650746,-0.01463718,0.31334415,-1.4475473
0BBE4uwsA27zXmK7T9c2xb,Usher,-0.12647294,0.45541114,0.42029718,-1.076675,-0.06632577
01bMpqmvH031R417l3AQTA,Alicia Keys,2.3363829,0.68989104,-0.19205354,0.33812523,0.721204
1Si3sqUkvIj6Cz9JYO14OS,Kanye West,0.011547694,1.1000785,1.5166854,-1.0044954,-0.5835322
29IkqhuWuyoHUgQrSVllzc,Beyonce,0.893437,1.5853842,2.1044638,-0.39529476,-0.119247995
1xeUB2DI5B4vIlzo6wrlSG,Alicia Keys,-0.014127208,-0.7266004,1.2539345,0.9967043,-0.093939275
3oZJiwyGeuecKrlv5p5kj2,P!nk,-0.81889296,-0.41654664,0.068507135,-1.1069968,-0.103413634
5z8INBltkDvp2saZajHX1Q,Jennifer Lopez,-1.4247876,0.88302135,2.8242517,0.154429,-0.29569864
6sqoMVcJZZCWmHotvjuvaT,Justin Timberlake,1.3438208,-0.21936564,1.8126618,-1.2841469,-0.89547396
5aSKWsFJNNEITXEMc5S1xm,Usher,-0.22286966,0.36430514,0.60363,-1.9398745,-0.7078663
6x33AJuD6tBPA0clScrF7v,Miley Cyrus,1.0508441,-0.6039582,1.052459,-1.0658174,0.5693826
7yWxYfYiF3ekQpCyHQW0kS,Kelly Clarkson,0.2342705,-0.6937493,0.74131525,1.5626285,1.9048103
6YG1ALrK6nNCTivDNVsATX,Britney Spears,-0.07232558,-0.9617394,1.0560968,-0.6309207,0.9673638
6aD7POJCN2ncC4Lg3qXUCW,Shakira,-1.668486,0.22094737,-2.4183004,-2.4809413,0.09704102
30ssAaj0qfOoaKLPvCPcK4,Adele,-1.0892526,-1.4985318,-0.57673126,-0.2726468,-0.44327495
5Ngy0foEsuq9a9byZGtTwm,Kelly Clarkson,0.3802758,-0.76208764,1.8535107,0.9843404,2.3305545
2CbTKuUqDrLc3m6Yt9w2UM,Drake,-2.7111778,-0.18399903,0.44394764,-0.14531815,0.4615876
4lzOb7A0xfdcYtV7YVr4Aa,Drake,0.28941765,1.5214889,-1.4756304,-0.62720656,-0.43894485
4tLnc1sJw4PA2xo1TDhUt4,Drake,-0.32639286,0.8283795,0.30744293,-1.5834888,0.21250194
1oGSN6roL6PH3YagcZvITX,Drake,0.7631512,-1.2209812,-0.757538,0.3618445,0.77503264
4kqhkNAXBrVcVM8Ub7rth9,Drake,0.7501303,0.81665146,0.17888217,0.85144347,0.61997175
1TzPKdkOTmS2OK4I7VnXOO,Drake,1.5083326,-0.4869901,-1.1281483,0.75233155,0.7170898
6AsyPINL7tOcprvAGDTnJq,Drake,-0.8420541,-1.1973234,-0.29977387,-0.086951345,0.27818698
19C3XdBl2nScqB7fkqNA9N,Drake,0.79350483,-0.57014346,0.23321249,0.025161792,-0.116662495
1fVGYCQ9sjrzrCDxm3EIme,Drake,-0.59466267,1.3825648,0.75307375,1.0187109,-0.39095655
7ulxhvo5m2tAOCDgUNeRP7,Drake,-1.0270283,-1.0609467,1.4007686,-0.22124965,-0.51337326
1ZeyQLAkPLYDbXCIgz66RI,Drake,-1.1421345,0.9877633,-1.0420173,0.048722237,-1.3718472
5LeQbXwi0De84dRvQhz2qd,Drake,-1.1766449,0.76125306,0.42198533,-0.8232205,-1.1289761
4wnet4WNh2En5YkKv2UvDB,Drake,-0.15428612,-1.7869127,0.47172838,-0.278841,-0.6566828
0qJPtO2Z89BXjS9ruLDwoz,Drake,0.43048844,-0.66202605,-0.6840068,-1.6053995,-0.21470304
3wND19jNYbkxEscnNZ4wSR,Drake,-0.7386611,-0.88241816,0.45262867,0.79865116,-0.4604624
2Lpc1zD5n7n5ta0qL2vygI,Drake,-0.38577253,-0.94326055,0.15856177,0.29185516,-0.15088823
4XW7lrtkwCd6kJiDlL3NNc,Drake,-0.326407,0.86778593,-0.014458169,-1.1513273,2.0531678
7o4iNlrcvoSM7sdHTMHt6Z,Drake,-1.0656836,1.4445735,0.25285769,1.2221204,0.2550044
5HrEFAbyD9tta4jJds8UX3,Drake,-1.1373173,-0.3372966,0.44221637,0.998456,0.42334753
2WPgzfvTrEu6Uw06lz6OJh,Drake,-0.18545598,-0.66576594,-1.2674779,2.4504752,-0.0031391284
24f8fZwiLDpKnpjy5mrNgG,Kelly Clarkson,0.96582866,-0.344374,0.107819915,-0.6745689,-0.9556445
6nBTt12mQDaPI9uSykGVAk,Justin Timberlake,-0.38728797,-0.041867103,2.1891258,0.2900558,2.421195
7DHApOHsIFo7EyfieArYGE,P!nk,-2.7930715,-0.0017631762,-0.29971755,-0.8526551,-1.6273297
3CVKRjJLox5X5GqZUKfZwN,Beyonce,-0.18341255,-0.56579435,-0.05171794,-1.534495,0.9968544
0ECndQ9SIFe1oAUZZZtP7e,Beyonce,-0.6352147,-0.1643803,-0.16323073,0.8415786,0.092351496
28L80kack6hoYPyEwNphQv,Beyonce,-0.13150437,1.580451,1.2177966,0.20223124,-1.3084787
3mTZll3VFdD5ugphZWkmSC,Beyonce,-0.6255249,0.35744548,1.5902067,-0.9707039,0.23411755
1hAZ85DXjpBeVM6w7O2EGl,Beyonce,-0.026344253,0.03779943,-0.79235226,-1.498817,-0.0992699
3j1KPbrGwq2UtJqkZFRnyx,Sia,0.37829253,0.28480044,0.7251903,0.031395756,0.7944487
0y8dJsZkwl0XA45TjMvnMR,Miley Cyrus,-0.57486594,-1.0977197,-0.619209,-0.99390316,0.50575656
49KJ1TX9Zbz0VeJShpAWY4,Ariana Grande,-0.81965154,-1.4351413,0.39098075,0.2684256,0.20964482
1YDzi0MrL0OCTHlERIwuo6,Sam Smith,1.4115871,0.34543145,-1.9693393,-0.5820332,-1.1861793
7nLK5rjEy6LPZNPG1BXxu7,Sia,-1.0175389,-0.058211822,-0.4215148,-0.010001293,-2.3469596
7ehMJ4S5RF1HWLkyTIxxaO,Lady Gaga,0.96786886,-1.5063864,-0.058763478,-0.002601421,-0.65833575
1UVf2Zbm3bxriffO49bLQx,Drake,-0.7125909,-0.36589703,1.3371485,0.9497209,0.0641336
3UlZgCnBtyr0muZoYFffrq,Drake,0.9821274,-0.33955628,-0.50906795,0.49691147,-0.5859947
6cHCBxB04Ly9oV8Upm4ZT4,Drake,-1.1802853,1.4805746,0.09410513,-1.7828964,0.8011146
2Xk9VT1bDprFr4pnvLRk64,Drake,-1.7932012,0.6722634,0.8203398,-0.19482411,0.119401
1gM9PlazpPJnCh8ThAexs5,Drake,0.1143319,-1.5076511,-0.21891113,-1.4562699,0.09294503
4zOPiRARgFNhINyVmsK2Dk,Drake,0.15051796,1.6467613,0.113348044,-0.5067222,1.4482313
1FgOAGSvqr9VusEWNcyQY0,Chris Brown,0.6239679,-0.37863117,-0.15810856,0.83206004,0.7699832
4oXVyKiKXZg3Qig3fpEzxZ,Drake,0.20155981,0.15539533,-1.3908955,1.1279154,0.81406313
01FcGpdmzm5NaZRpsRYco4,Drake,1.4138844,1.2568365,-0.12453982,-0.8727221,0.8598187
4XqEZ0pEcdjFk8SBBJxrUC,Drake,0.33599836,-0.8724419,1.7695357,-0.87672466,0.55887586
0DWuFu5BOvuDbhnnKabNWC,Drake,0.13862173,-0.48068294,0.38708207,-1.21534,-0.5552019
0UZGr6zKowek87JQBVATGa,Drake,0.9519037,1.6901509,-1.1957725,-0.9326572,1.7816079
0dclPoksOdmJ1vXNZdfmMx,Drake,-0.84854233,0.05755613,0.81440693,1.8848908,-0.6422661
3TqjYXINYj7ddUjwPDvMj9,Drake,-0.23430629,-2.1377218,0.8834346,0.34007686,0.49224493
2dLygHvk8OjUFx6UFKazMF,Drake,0.06557237,-1.0613246,-1.6952007,1.0682993,1.687063
5Xreac1zESuztIsppb6xmv,Drake,-0.61604404,-0.19931918,-0.64426017,0.22759648,-1.1989447
6XYmvp6obXPvNZQCOL2QaP,Drake,-0.69314027,0.21640512,-1.6373123,0.64813715,-1.4068006
3dPXl6XAClh2jsv6fcEeUk,Drake,-1.434183,-0.4660396,0.6893449,-0.15822494,0.9630852
25uR1hVirQl4BEXZjkAkTc,Drake,-0.10002894,-1.5171233,-1.5180609,-0.38283902,0.72899824
0qJQwYR4ORaandwUlA2idm,Drake,-0.016973296,-1.3416263,0.75032,0.8540508,0.16851468
7Mxz1dZeCBAyDoKmr79utt,Drake,1.938266,-0.42794356,-0.4078119,-0.40299508,1.0815568
58uJ3yzBXv13GYhaX5Td2m,Drake,1.2560645,0.8891593,-0.8980277,0.12782334,0.39508867
5QDTiTFwsz5n0CPQk1M2jA,Drake,1.0341948,-1.4132274,-1.2925453,1.5633439,2.1452138
4hnGq4vsNquGNFJUap3MQm,Drake,-0.07327531,1.3073404,-1.732866,-0.60412586,-1.3727524
2TT5ubLOQknqdqbDOyDkdR,Drake,-1.465291,0.8720383,-1.0566682,-1.9508924,0.06542855
5Alju3I4XGseizbdIcqyei,Drake,-0.81101143,-0.8050485,0.37184945,0.35574275,0.6697926
266pNKGHIeNSNZ1kDEopvn,Drake,0.52580744,-1.698662,0.30126825,0.6529525,-0.062480725
3G7PzWSg4J4YtfwhMdc8Qu,Drake,1.2645664,-0.19557248,2.025558,1.0746989,0.722086
60IpPvVJA2yWoAjLNUMEeJ,Drake,-0.4869515,-0.45998293,1.7305692,0.15289734,1.0272698
2hmD8a1FQRD5CENoEaxUOs,Drake,-0.45596838,-0.35753798,-0.2713129,1.7748706,1.7023599
0wsQ0evPkrWvoNLVQKwzhd,Drake,1.0790597,0.50207937,-1.0809517,-0.4881196,0.19929543
16QESkFbgMPaFsjDpuIWUK,Drake,0.6331431,-0.48459628,-0.59275985,0.118196905,-0.9575939
5Ut7BkqUeOXXemqonXh6sQ,Drake,-0.9377882,0.2591876,0.23978196,0.046875324,-0.19191687
2JfYhRjSQlNH6vtQDZnGo0,Drake,-1.9306916,1.7761067,-0.1663841,0.1799029,-0.6738535
1fFYarJGASXgYejeZoq5zh,Drake,-0.42746398,-1.3845631,1.0616316,-0.50145835,1.6042672
0matTt0gj1QeGsQa0sSupO,Drake,-1.3819413,0.5635175,-0.7554335,-0.6157504,0.6154896
52oBcHvvq0O13fDAPO5unt,Drake,-0.025100864,-0.112765506,0.13157284,-0.59178084,1.4220636
0c7pnOd74XpinWSxkpNH4Y,Drake,0.46297616,-0.10167415,-0.9283985,0.5172388,-1.1726537
6m3RlMxzF7oaRLkKjlZsQm,Drake,-0.7412731,-0.13598366,-0.03081268,-0.27512646,0.91239375
3v7pnPpDrInweVRUuwq6Sr,Drake,-1.504754,-0.25929856,1.717991,1.020254,-0.14110069
092lapqaoXMUeFEDXkBDkb,Drake,-0.4286681,0.020519642,-0.15948288,-0.74740475,0.03853319
7dRy18c2fADlN3IS3EaTDz,Drake,-0.3362403,0.7677496,0.13773924,-0.21582927,-0.8933874
12l6gEolXJTpIi7wvFb4YQ,Drake,1.9690568,-2.3062418,-1.4053116,-0.5595671,-1.3033013
2Yfo67Jdws2t4GN0OXt6o7,Drake,-0.007972205,-0.20141226,0.36865664,0.13254339,0.82688874
1vMA3PTm4RP5ObFutJ80QY,Drake,0.3287027,-0.08783959,2.0837708,-0.8422761,-0.2007736
2mraPnR8PKKxAJcEsegfiY,Drake,1.4913621,-1.0638633,-0.7711447,1.2472929,-0.067631945
3SZLtkoHoECHHuOnNkNCuS,Ed Sheeran,-0.489099,1.193658,-0.01620419,-1.1825178,-0.6575107
38iU2jg98IZZEIJPrP7aWD,Britney Spears,0.28454286,-1.5918819,0.108600676,0.5229624,0.2806037
7Dyq1bhhjknLKEGg4k5NLr,Britney Spears,0.011990361,1.3754967,-0.9004899,-0.77293664,-1.6840465
1MXmaCZEtfPrCbtYjJIbzl,Britney Spears,-0.8808731,0.43835884,-0.631091,-0.5605259,-0.9124034
5cCAZS9VhLGEDV4NCfieeg,Britney Spears,0.80020314,0.44619334,-0.0082029225,0.30134657,0.21083698
38casNXY2G39SZRUjALtcY,Britney Spears,-0.6488775,-0.8832098,0.6917355,-2.393753,0.9404394
5Zvzva2gweeEU46XEeeFSa,Britney Spears,0.80068815,0.5530579,-0.6005863,-0.68948084,-0.6731713
1gilYs9AY8a75q275GTkiY,Britney Spears,-1.2499393,0.20052415,1.4981463,0.541049,-1.2536509
0IH4zvPl1szWeMwzPR0QhD,Britney Spears,-0.45927593,1.8865097,1.2297379,-0.60173947,0.76567966
6fbb7VBPUjqicVq9XG7s3i,Britney Spears,0.4191186,0.25295046,0.747616,2.4091003,0.3899065
2qbhijQG7phGVHkPt22fTP,Britney Spears,-1.3766758,-1.6247976,0.54541004,-0.39758477,-0.09026964
5AcTuYSmbmcZA8kiLE4bAR,Britney Spears,-0.09103401,-1.4792376,1.3593842,0.26996526,-0.33442768
6T689Jvh5KrSXyaPtUWZtQ,Britney Spears,-0.25311363,-0.5872257,0.45186296,-0.14881803,-1.1690053
30pIRfkIrvI88LaXReJ6HJ,Britney Spears,0.01642073,0.6211732,-1.0024655,1.151907,-1.1208007
6I0qecpzVh73WBMty1Ln02,Britney Spears,1.0164974,-1.4306794,2.0406923,0.54195106,-0.0105116125
2w3PyJC61SAVM7KR6tyDwF,Britney Spears,-1.8295642,0.0729088,0.8817682,-1.3346866,-0.36166328
37nrVLa3bsKIc9c2NChf0h,Britney Spears,1.5219951,1.1952296,-0.56026256,1.1323099,-0.29340082
05S5yY7H0WuiQsEhrtjQj5,Chris Brown,0.66795117,0.11163676,-2.0003865,-0.7856379,-0.8375054
2YlZnw2ikdb837oKMKjBkW,John Legend,-0.030733496,1.0760739,0.029951468,0.08476241,1.3803921
61Qhe2mHSLhUE04QeK4lkD,Kelly Clarkson,-0.6093006,-2.2795835,-0.35561568,-0.84866184,1.1898855
3xrn9i8zhNZsTtcoWgQEAd,Kelly Clarkson,-0.35997307,-0.86887974,-0.3218998,-0.36438307,2.5959868
0AKAxdNkwq9ZxRdW1DN9zW,Kelly Clarkson,1.1298552,-0.1816498,1.3028492,0.6933799,-1.0620232
3f3omU8n47Mqyab5nCaGyT,Kelly Clarkson,-0.21697882,0.8957976,0.35571077,-0.07957765,-0.5695676
5Canmwvufsc7bMM3v2c286,Kelly Clarkson,-0.88156736,0.3721855,1.1528264,-0.023592625,1.0468901
4qGGfl1Y4pLeerhRaI2MIq,Kelly Clarkson,-0.33265454,-1.3418084,-2.731922,0.2200579,1.6858736
4WMLLrgrDyjyoMinuvnxsm,Kelly Clarkson,-0.91086626,-1.7649295,-1.2235578,0.3764972,0.0496263
25sA1vM4BFkTb5cJGWftFo,Kelly Clarkson,-0.11082488,0.64558464,-0.07523289,0.15020627,2.102068
3lmcmfMOfVyjqnmI4rNQDA,Kelly Clarkson,-0.06015479,-0.28520247,0.9899713,0.22327645,1.0956535
0VqopspNyQ1E7jstiPhosf,Kelly Clarkson,-0.573657,-0.23767562,0.9492182,-0.13184312,-0.36464763
7Egfyy8U2dj5458iDESXuz,Kelly Clarkson,0.6095223,-0.37290636,-0.21216418,-0.54888254,-1.4420033
30bC3YZlG6JggfU5A6xoaI,Kelly Clarkson,1.7199152,0.4735923,-0.92644006,-0.92375183,0.59622395
